PROVINCE,STRATUM,PSU,PERSONWT,Q11YRBRTH,Q12SEX,GEO_TYPE,QUINTILE,RACE,Q41ATNDSCH,Q43GRADE,Q43EDLVL,Q44LITERACY
2,22,3263,219.9,1960,1,2,3,1,2.0,10,3,1.0
9,91,3027,279.6,1980,1,1,5,1,2.0,6,2,2.0
2,21,329,440.8,1965,2,3,1,1,2.0,9,3,1.0
4,42,2,251.9,2006,1,1,5,1,1.0,10,3,1.0
4,42,589,103.1,1944,1,1,4,1,2.0,9,3,1.0
4,43,2191,154.2,1957,2,1,3,1,2.0,5,2,1.0
5,53,691,303.5,2020,1,1,3,1,,0,0,
6,61,1500,432.5,1949,2,1,1,1,2.0,11,3,1.0
6,61,1011,454.3,2000,2,1,5,1,2.0,7,2,1.0
9,91,1743,200.6,1973,2,1,5,1,2.0,10,3,1.0
6,63,3147,484.9,1991,2,1,4,1,2.0,12,4,1.0
9,92,1069,495.6,1992,1,1,5,1,2.0,5,2,1.0
4,43,1542,413.6,1951,2,1,3,1,2.0,11,3,1.0
4,41,172,237.3,1964,1,2,1,1,2.0,9,3,1.0
2,22,707,224.7,1960,1,2,1,4,2.0,9,3,1.0
6,61,1876,498.0,1977,1,1,5,1,2.0,11,3,1.0
5,52,1132,421.2,2003,2,1,3,1,2.0,10,3,1.0
1,13,604,183.7,1995,1,1,5,1,2.0,7,2,1.0
9,92,1124,251.0,1988,2,1,5,1,2.0,12,4,1.0
4,41,2961,220.7,1969,1,2,4,1,2.0,10,3,1.0
4,43,303,471.0,1945,1,1,4,1,2.0,9,3,1.0
6,61,420,74.8,2011,1,1,2,2,1.0,6,2,
4,41,3284,172.0,2003,2,3,5,1,2.0,10,3,1.0
1,11,96,308.3,1963,1,1,3,1,2.0,9,3,1.0
9,92,1517,356.3,1938,2,2,1,1,2.0,9,3,1.0
1,12,2560,404.8,2003,1,1,3,4,2.0,7,2,2.0
5,52,1474,106.7,1971,2,1,5,4,2.0,12,4,1.0
4,42,773,228.0,1974,1,1,5,1,2.0,9,3,1.0
4,42,1684,289.5,1982,1,1,3,1,2.0,11,3,1.0
3,32,1568,373.8,1952,2,2,3,1,2.0,11,3,1.0
8,81,3158,199.0,2013,2,2,3,1,1.0,3,2,
5,51,2793,68.2,1983,2,1,5,1,2.0,9,3,1.0
1,12,2648,270.5,1964,1,2,3,1,1.0,6,2,1.0
9,91,852,301.9,1997,2,2,2,1,2.0,12,4,1.0
4,42,2451,88.5,1956,1,1,4,4,2.0,12,4,1.0
9,93,3308,376.1,1999,2,1,4,1,2.0,11,3,1.0
4,42,2704,297.4,1969,1,2,1,1,2.0,7,2,2.0
1,12,1045,210.0,1975,1,1,5,1,2.0,6,2,1.0
5,53,1351,160.6,1966,1,1,5,1,2.0,11,3,1.0
4,42,2054,183.7,2010,2,2,5,1,1.0,6,2,
8,83,2345,99.8,1941,2,1,2,3,2.0,9,3,1.0
8,81,2847,297.0,2002,1,1,4,1,2.0,12,4,1.0
1,13,752,157.4,1972,1,1,5,3,2.0,9,3,1.0
3,32,1025,488.4,1975,1,2,2,1,1.0,7,2,1.0
3,32,2097,359.1,2022,1,1,4,1,,0,0,
4,43,2917,427.6,1955,2,1,4,2,2.0,10,3,1.0
1,11,88,498.1,1950,2,2,2,2,2.0,12,4,1.0
9,92,523,169.2,1955,1,1,4,1,2.0,12,4,1.0
4,43,123,303.9,1969,1,2,1,1,2.0,11,3,1.0
1,13,2063,189.7,2004,2,1,3,2,2.0,6,2,1.0
6,62,1994,107.4,1990,2,1,5,1,2.0,10,3,1.0
4,42,3211,66.5,1958,1,2,1,1,2.0,9,3,1.0
8,82,254,256.6,1941,1,1,3,1,2.0,5,2,1.0
5,52,2212,66.3,1944,1,2,3,2,2.0,11,3,1.0
8,83,949,181.6,2019,2,1,5,4,,0,0,
9,91,1355,175.6,1977,1,3,2,1,2.0,9,3,1.0
1,11,955,362.6,1968,1,1,4,4,2.0,11,3,1.0
7,71,498,433.0,1947,2,1,4,1,2.0,12,4,1.0
5,53,2739,164.9,1954,2,1,4,1,2.0,11,3,1.0
7,71,374,91.3,1940,2,2,1,2,2.0,8,3,1.0
9,93,216,281.4,1996,1,1,4,1,2.0,12,4,1.0
9,92,2358,161.0,1956,2,3,2,1,2.0,8,3,1.0
7,73,2404,285.9,1950,1,1,2,1,2.0,9,3,2.0
6,61,819,243.5,1983,2,1,4,2,2.0,5,2,1.0
6,61,2578,121.5,2000,2,1,3,1,2.0,12,4,1.0
1,12,853,215.1,2007,2,1,3,1,1.0,10,3,1.0
6,62,1022,166.1,2020,2,1,3,2,,0,0,
1,13,253,100.5,2007,1,1,5,1,1.0,9,3,1.0
8,81,3125,263.6,1970,1,2,2,1,2.0,9,3,1.0
6,62,194,257.6,2016,1,1,5,1,1.0,2,2,
9,92,986,366.4,1989,2,3,1,1,2.0,9,3,1.0
9,92,2593,203.9,1998,2,3,1,3,2.0,11,3,1.0
1,12,3209,236.0,2008,1,1,5,2,1.0,8,3,
5,51,3182,288.4,1958,2,1,4,1,2.0,10,3,1.0
8,83,3083,375.6,2012,2,1,5,1,2.0,4,2,
8,81,2318,447.7,1955,2,1,5,1,2.0,9,3,1.0
2,23,3059,484.5,2014,1,1,4,1,1.0,2,2,
3,33,2523,485.1,1996,1,3,3,1,2.0,11,3,2.0
3,32,386,389.4,1964,1,1,5,1,2.0,6,2,2.0
2,23,2283,84.9,1991,2,1,4,1,2.0,12,4,1.0
3,31,2783,212.4,1985,1,2,2,1,2.0,7,2,1.0
9,91,199,483.3,1967,1,2,1,3,2.0,11,3,1.0
5,51,1238,339.0,1958,2,1,2,1,2.0,6,2,1.0
7,73,686,373.2,2000,2,1,4,1,2.0,10,3,1.0
2,23,844,378.7,2007,1,2,4,1,1.0,10,3,1.0
2,22,2543,483.1,2008,2,1,4,1,1.0,10,3,
5,53,1719,371.9,2005,2,1,5,1,1.0,12,4,1.0
6,61,2719,431.5,2014,2,1,2,1,2.0,3,2,
4,42,2297,390.8,2020,2,1,5,1,,0,0,
5,52,3138,135.7,2016,2,1,5,1,1.0,2,2,
2,23,2484,219.9,1981,1,2,4,1,2.0,12,5,1.0
9,91,1728,307.0,2013,2,1,3,1,1.0,4,2,
4,42,257,383.0,2020,2,1,4,1,,0,0,
8,82,2080,429.8,1960,1,1,5,1,2.0,10,3,1.0
4,43,2125,136.6,1981,2,1,5,2,2.0,10,3,1.0
6,63,260,131.9,2002,1,1,3,1,2.0,8,3,1.0
1,13,3124,72.3,1950,2,2,3,1,2.0,6,2,1.0
6,63,1501,149.6,2008,1,2,2,1,2.0,10,3,
2,23,2966,148.8,1956,1,1,5,1,2.0,11,3,1.0
4,41,769,294.7,1975,1,1,3,1,2.0,8,3,1.0
9,91,1678,221.7,1970,1,1,3,1,2.0,8,3,1.0
4,41,1851,157.8,1978,1,1,5,1,2.0,11,3,1.0
9,92,1418,221.6,2012,2,1,4,1,1.0,6,2,
3,33,2763,385.0,2017,2,2,5,1,2.0,0,0,
3,32,2668,352.7,1960,1,1,3,4,2.0,4,2,1.0
5,51,2460,383.4,2011,2,2,2,1,1.0,5,2,
3,31,3322,332.2,1996,1,1,3,2,2.0,9,3,1.0
1,13,2931,354.7,2017,2,2,3,1,2.0,1,2,
9,91,1704,177.5,1992,2,1,5,1,2.0,9,3,1.0
2,23,1741,183.1,2022,2,1,3,1,,1,2,
7,72,1805,315.6,1945,1,2,1,1,2.0,9,3,1.0
4,43,3043,494.6,1972,1,2,1,1,2.0,9,3,1.0
9,91,2068,309.7,1992,1,2,1,2,2.0,11,3,1.0
4,42,1597,445.9,1955,1,1,5,1,2.0,10,3,1.0
7,73,3282,424.7,1981,2,2,2,4,2.0,8,3,1.0
5,52,1310,86.4,1996,1,1,4,1,2.0,9,3,1.0
2,23,2747,164.1,1984,2,1,5,1,2.0,11,3,1.0
6,61,820,129.0,1949,1,1,3,1,2.0,10,3,1.0
9,93,2077,96.2,1955,1,1,5,1,2.0,12,4,1.0
4,42,594,408.0,1985,1,1,3,1,2.0,10,3,1.0
4,41,1154,145.0,1991,1,1,5,1,2.0,12,4,1.0
1,11,944,135.6,1945,1,1,2,3,2.0,9,3,1.0
8,81,3111,181.3,1948,2,1,4,1,2.0,8,3,1.0
9,92,2489,62.7,1945,2,1,4,1,2.0,10,3,1.0
3,33,2857,342.1,2019,2,2,5,1,,0,0,
4,43,2433,409.1,1952,2,2,5,1,2.0,8,3,1.0
1,11,3068,88.9,1994,2,1,1,2,2.0,12,4,1.0
9,92,1122,369.6,1996,2,1,3,2,2.0,11,3,1.0
4,43,3314,130.9,2011,1,1,3,2,1.0,5,2,
1,12,1040,171.5,1979,2,2,4,1,2.0,10,3,1.0
5,52,2527,230.4,1986,1,1,5,3,2.0,9,3,1.0
6,62,3154,484.9,1980,2,1,4,1,2.0,10,3,1.0
2,23,2924,454.7,2009,2,1,4,1,1.0,9,3,
4,41,3014,158.0,1988,1,2,3,1,1.0,9,3,1.0
3,32,1795,313.2,2005,1,1,4,2,1.0,11,3,1.0
3,33,719,372.9,1952,2,1,4,1,2.0,6,2,1.0
1,11,340,333.4,2008,2,1,3,1,1.0,9,3,
9,93,439,342.5,1967,1,1,4,3,2.0,12,5,1.0
4,41,1787,97.1,1946,2,1,4,1,2.0,10,3,1.0
1,12,1387,316.4,1996,1,1,2,1,2.0,8,3,1.0
2,21,121,144.4,1987,2,1,5,1,2.0,6,2,1.0
7,71,2221,337.9,2021,2,2,1,1,,0,0,
5,51,621,492.9,1972,2,2,2,1,2.0,7,2,1.0
2,22,2965,122.2,1981,2,1,4,1,2.0,11,3,1.0
5,53,1160,195.2,2010,1,2,1,3,1.0,7,2,
2,23,628,371.5,1951,1,2,3,1,2.0,9,3,1.0
2,21,2707,460.9,2020,2,1,5,2,,1,2,
7,73,3242,407.1,1987,2,1,5,1,2.0,6,2,1.0
7,71,248,240.2,1966,2,1,5,1,2.0,11,3,1.0
7,72,1728,473.6,1979,2,1,2,1,2.0,10,3,1.0
4,42,386,132.4,1992,2,2,2,1,2.0,6,2,1.0
9,93,2176,199.0,1938,2,1,5,4,2.0,10,3,1.0
1,11,1525,454.9,2001,1,3,1,1,2.0,5,2,1.0
5,52,1797,360.7,1959,1,2,2,1,2.0,7,2,2.0
5,51,3062,289.4,1985,1,1,4,1,2.0,12,4,1.0
1,11,231,411.8,1995,1,1,4,1,2.0,8,3,1.0
1,13,1014,337.9,1969,1,1,5,1,2.0,9,3,1.0
3,33,156,371.7,1989,1,2,2,1,2.0,4,2,2.0
5,52,3055,74.2,1943,1,2,4,1,2.0,7,2,1.0
4,41,1921,112.3,1987,1,2,1,1,2.0,10,3,1.0
2,21,225,85.4,2000,2,1,3,1,2.0,4,2,1.0
6,61,554,220.7,1996,2,1,5,1,2.0,4,2,1.0
9,93,1539,282.0,1950,1,2,2,1,2.0,8,3,1.0
8,83,218,58.3,1996,2,1,5,3,2.0,12,5,1.0
9,93,2193,268.9,1951,2,1,1,1,2.0,10,3,1.0
1,13,2247,91.4,1975,1,1,5,1,2.0,11,3,1.0
2,23,2716,219.3,1996,1,2,2,1,2.0,10,3,1.0
1,12,45,469.9,1945,2,2,2,2,2.0,10,3,1.0
9,92,898,142.9,1956,2,1,3,2,2.0,9,3,1.0
9,91,697,461.4,1948,1,1,4,1,2.0,10,3,1.0
1,12,1936,402.6,1992,1,1,5,1,2.0,9,3,1.0
1,12,1954,393.2,1973,2,1,5,1,2.0,10,3,1.0
3,32,566,468.2,1951,2,1,5,1,2.0,5,2,1.0
6,62,37,192.4,1990,1,1,4,1,2.0,10,3,1.0
6,62,1611,218.5,1943,2,1,5,1,2.0,10,3,1.0
9,93,2542,414.7,2015,1,1,4,1,1.0,3,2,
9,91,2578,347.3,2012,2,1,5,1,1.0,4,2,
3,32,1216,231.5,2000,2,1,5,1,2.0,9,3,1.0
1,12,2832,388.8,1952,1,1,5,4,2.0,11,3,1.0
6,63,3130,173.9,1965,2,1,5,1,2.0,4,2,1.0
7,72,2374,248.3,2001,2,1,5,2,2.0,12,4,1.0
7,72,547,400.8,1940,1,1,4,1,2.0,11,3,1.0
4,41,494,429.1,1987,2,1,5,1,2.0,10,3,1.0
6,61,3247,470.4,1976,1,1,4,1,2.0,6,2,1.0
8,83,1159,219.8,1967,1,1,5,1,2.0,12,4,1.0
8,82,2717,340.1,2016,2,1,5,1,1.0,2,2,
7,73,1551,465.9,2013,2,2,1,2,1.0,3,2,
8,83,3180,233.6,1974,2,1,4,1,2.0,9,3,1.0
3,33,2114,316.7,1985,1,1,5,1,2.0,11,3,1.0
7,71,1079,158.3,1991,1,1,5,1,2.0,10,3,1.0
7,72,219,214.4,1943,2,1,4,2,2.0,7,2,1.0
3,32,2587,427.6,1977,2,1,5,2,2.0,9,3,1.0
1,12,1268,462.3,1944,1,1,3,1,2.0,11,3,1.0
4,42,2711,147.5,2017,2,1,2,1,2.0,0,0,
9,92,4,380.4,1938,2,2,5,1,2.0,10,3,1.0
7,71,663,458.7,2015,2,1,5,1,1.0,2,2,
6,61,2953,334.1,1977,1,1,4,1,2.0,8,3,1.0
1,12,1616,86.1,1996,2,1,3,1,2.0,12,4,1.0
9,92,909,164.0,2006,1,1,5,1,1.0,11,3,1.0
1,13,911,378.4,2005,2,1,5,1,1.0,11,3,1.0
2,23,95,222.4,1943,2,2,1,1,2.0,6,2,2.0
3,32,1039,446.5,1984,1,1,5,1,1.0,11,3,1.0
2,22,686,361.6,1949,2,2,1,1,2.0,9,3,1.0
2,21,900,362.4,2007,2,1,5,1,2.0,9,3,1.0
4,41,2470,401.2,1980,2,2,4,1,2.0,6,2,1.0
8,83,1218,368.3,1965,1,1,4,1,2.0,7,2,1.0
7,73,81,321.9,1977,1,3,4,1,2.0,12,4,1.0
5,51,682,250.9,1974,1,1,3,1,2.0,10,3,1.0
8,81,3203,290.3,2014,2,1,5,1,1.0,3,2,
1,13,2411,126.9,1972,2,1,3,1,2.0,11,3,1.0
4,41,1352,254.1,1961,1,1,5,2,2.0,9,3,1.0
1,13,3233,103.6,2006,2,1,4,1,1.0,11,3,1.0
8,81,854,304.6,1990,1,1,5,4,2.0,12,4,1.0
3,31,1282,436.0,1939,1,1,4,1,1.0,5,2,1.0
5,52,1196,415.1,1987,1,1,3,1,2.0,7,2,1.0
7,71,3283,123.0,1999,1,1,4,1,2.0,9,3,1.0
4,41,902,189.0,1979,2,1,4,1,2.0,7,2,2.0
1,11,2920,402.6,1978,1,1,4,1,2.0,10,3,1.0
5,51,2205,182.7,2019,2,1,1,1,,0,0,
2,23,1187,234.6,1952,2,2,4,1,2.0,8,3,1.0
4,41,1785,155.1,1946,1,1,1,1,2.0,5,2,1.0
4,42,2641,241.4,1972,2,2,2,1,2.0,10,3,1.0
1,11,1187,452.0,1990,1,2,3,2,2.0,9,3,1.0
9,93,1499,134.5,1998,2,1,5,1,2.0,10,3,1.0
7,73,92,64.4,1962,2,1,4,1,2.0,9,3,1.0
4,42,1355,139.5,2012,1,1,4,1,1.0,6,2,
4,42,2047,494.6,1966,1,1,3,4,2.0,9,3,1.0
5,53,304,496.3,2009,2,1,5,1,1.0,8,3,
5,51,2506,241.1,1970,1,2,3,1,2.0,5,2,1.0
1,12,660,392.0,1963,1,1,5,1,2.0,10,3,1.0
2,22,694,230.4,1993,2,1,4,1,2.0,6,2,1.0
6,62,2468,254.9,1961,2,2,4,1,2.0,10,3,1.0
6,62,1420,69.2,1951,2,2,1,1,2.0,8,3,1.0
1,11,668,116.1,1985,2,1,3,1,2.0,6,2,1.0
2,21,1175,325.0,1989,2,2,3,1,2.0,10,3,2.0
3,33,72,193.5,1986,2,2,3,1,2.0,9,3,1.0
3,32,2436,384.0,1978,1,1,4,1,1.0,11,3,1.0
2,22,1964,205.5,1950,2,1,5,1,2.0,10,3,1.0
6,61,484,320.5,1992,1,1,5,1,2.0,7,2,1.0
5,53,2244,317.5,1961,2,1,5,1,2.0,9,3,2.0
1,12,1843,102.1,1978,2,2,3,1,2.0,11,3,1.0
7,72,1001,209.4,1970,2,2,2,1,2.0,8,3,1.0
1,12,805,86.5,2019,2,2,2,1,,1,2,
5,52,2279,316.3,1947,1,2,3,1,2.0,12,5,1.0
4,41,1945,424.0,1968,1,1,2,1,2.0,7,2,1.0
7,73,1780,304.0,1957,1,1,5,1,1.0,4,2,1.0
8,81,1951,140.9,1950,2,2,1,1,2.0,6,2,2.0
3,32,2513,297.7,1958,2,1,5,1,2.0,10,3,1.0
2,22,1252,296.5,1946,2,2,4,1,2.0,6,2,1.0
1,12,837,182.8,1992,1,2,1,1,2.0,10,3,1.0
7,71,3310,267.0,1983,1,1,5,1,2.0,9,3,1.0
3,31,251,271.7,1940,1,1,3,1,2.0,11,3,1.0
2,23,1775,279.1,1955,1,1,3,1,2.0,12,5,1.0
6,61,3289,470.7,1952,2,1,5,1,2.0,11,3,1.0
4,42,471,80.7,1981,2,1,3,4,2.0,12,5,1.0
5,51,3029,144.4,1938,1,2,1,1,2.0,11,3,1.0
4,42,1621,79.6,1962,2,1,5,1,2.0,6,2,2.0
3,32,1295,299.9,2015,1,1,4,1,1.0,3,2,
6,63,2863,456.0,1959,1,1,5,2,2.0,9,3,1.0
9,93,1016,412.9,1942,2,1,5,1,2.0,10,3,1.0
4,42,2146,299.9,1962,2,2,1,1,2.0,11,3,1.0
4,42,2652,93.8,1974,2,2,2,1,2.0,5,2,1.0
9,93,1167,63.2,1965,2,1,3,4,2.0,6,2,1.0
6,62,1630,362.0,2015,1,1,2,1,1.0,3,2,
4,42,57,180.2,1970,1,2,2,1,2.0,11,3,1.0
1,13,1218,66.8,1950,1,1,3,1,2.0,11,3,1.0
5,52,3323,253.4,1971,2,1,3,1,2.0,12,4,1.0
7,72,3276,332.7,1972,2,1,5,1,2.0,7,2,1.0
6,61,994,386.5,1939,1,1,3,1,2.0,11,3,1.0
1,13,967,73.8,1971,2,1,5,1,2.0,8,3,1.0
2,22,1282,495.4,2007,2,1,1,2,1.0,9,3,1.0
4,42,1789,328.1,1943,2,1,2,1,2.0,10,3,1.0
2,23,1693,257.2,1993,1,2,1,2,2.0,12,4,1.0
1,11,1762,298.7,2006,2,1,5,1,1.0,11,3,2.0
2,23,1064,464.5,2007,2,2,5,1,1.0,11,3,1.0
5,53,2664,361.8,2019,1,1,4,2,,0,0,
5,51,579,371.7,2012,2,2,2,1,1.0,6,2,
6,62,2572,270.2,1988,1,2,2,1,2.0,8,3,1.0
9,92,3151,68.2,1980,2,1,3,1,2.0,7,2,1.0
9,93,2106,117.0,1953,1,2,1,1,2.0,7,2,1.0
9,93,2011,108.6,2008,2,1,1,1,1.0,10,3,
2,21,1278,223.8,2004,1,1,3,1,2.0,11,3,2.0
1,13,1875,474.0,2001,1,1,5,2,2.0,7,2,2.0
3,33,1869,427.0,2017,1,2,2,1,2.0,0,0,
1,13,677,128.1,1945,1,1,4,1,1.0,11,3,1.0
2,22,359,422.1,1976,1,1,4,1,2.0,12,5,1.0
2,23,1528,113.4,1975,1,1,3,1,2.0,8,3,1.0
1,11,171,244.4,2002,2,1,4,1,2.0,6,2,1.0
5,53,3305,219.3,1965,2,1,3,1,2.0,11,3,1.0
5,53,692,458.7,1966,2,1,4,1,2.0,11,3,1.0
9,92,671,329.9,1979,1,1,5,2,2.0,9,3,1.0
2,22,2874,172.0,1939,1,1,5,1,2.0,11,3,1.0
1,11,2149,472.2,1982,1,1,2,1,2.0,11,3,1.0
9,91,605,428.1,1951,2,1,5,1,2.0,8,3,1.0
1,11,1121,285.7,1945,2,1,5,1,2.0,7,2,1.0
7,73,2150,316.6,1983,1,1,2,1,2.0,9,3,1.0
4,43,198,168.0,2007,1,1,3,1,1.0,10,3,1.0
1,11,1311,156.4,1974,2,1,5,2,2.0,7,2,1.0
2,23,1532,103.7,1945,2,1,5,1,2.0,12,5,1.0
4,43,1846,361.0,1953,2,1,5,4,2.0,10,3,1.0
7,72,1509,362.9,2022,2,1,5,4,,0,0,
7,73,2395,104.3,2007,1,2,2,1,1.0,9,3,1.0
6,63,1405,387.9,1989,2,1,4,2,2.0,10,3,1.0
6,61,119,456.4,2020,2,2,5,1,,0,0,
1,13,2207,80.3,1978,2,1,4,1,2.0,12,4,1.0
7,72,533,368.5,2012,2,1,4,1,1.0,6,2,
7,73,729,78.9,1964,1,3,5,1,2.0,12,4,1.0
7,73,2052,452.4,1938,1,1,5,2,1.0,11,3,1.0
4,42,294,77.3,2011,2,2,3,1,1.0,7,2,
4,41,1820,446.4,2012,2,1,5,1,1.0,6,2,
3,33,230,353.6,1961,2,2,5,1,2.0,9,3,1.0
5,53,600,478.6,2009,2,2,3,4,1.0,8,3,
7,73,1561,283.1,1970,2,1,3,2,2.0,9,3,1.0
1,11,3121,247.2,2014,1,1,2,1,1.0,3,2,
3,33,366,52.0,1956,2,1,3,1,2.0,12,4,1.0
9,93,2941,476.2,1943,2,1,3,1,2.0,12,4,1.0
1,12,2851,498.7,2003,1,1,5,1,2.0,10,3,1.0
6,62,757,273.1,1942,2,1,4,1,2.0,8,3,1.0
2,23,1788,64.0,1983,2,2,2,1,2.0,10,3,1.0
4,42,1089,388.3,2017,2,1,2,4,2.0,0,0,
4,41,1734,52.4,1969,1,1,3,2,2.0,8,3,1.0
7,73,2391,432.2,2011,2,1,5,4,1.0,6,2,
4,42,2098,50.5,1955,2,3,1,1,2.0,7,2,1.0
7,71,1115,361.9,2017,2,1,5,1,2.0,1,2,
8,83,2958,455.7,1942,2,1,3,1,2.0,12,5,1.0
6,62,1627,441.2,1988,2,3,1,2,2.0,8,3,1.0
3,32,1759,481.1,2019,1,1,4,1,,1,2,
7,73,2857,112.3,1983,1,1,5,1,2.0,8,3,1.0
1,13,3070,453.4,1986,2,1,2,1,2.0,12,5,1.0
1,13,1056,431.3,1959,2,1,5,2,2.0,11,3,1.0
6,62,1735,272.2,1950,1,1,3,1,2.0,12,4,1.0
7,73,2242,312.0,1949,1,1,5,2,2.0,11,3,1.0
2,21,2674,322.7,1981,1,1,4,4,2.0,6,2,1.0
5,53,1143,493.5,2016,2,1,3,1,1.0,1,2,
2,22,2664,310.3,1981,1,1,4,1,2.0,10,3,1.0
1,11,3262,334.0,1941,2,2,2,1,2.0,9,3,1.0
8,82,1233,95.4,1976,1,1,5,1,2.0,11,3,1.0
4,42,2625,439.8,1947,2,1,1,4,2.0,12,4,1.0
3,31,208,419.1,2005,1,1,4,4,1.0,12,4,1.0
3,33,182,412.9,1946,2,2,1,1,2.0,11,3,1.0
1,11,1330,416.8,1960,1,3,5,1,2.0,10,3,1.0
7,72,369,462.6,1947,2,1,4,1,2.0,12,5,1.0
5,53,613,392.5,1969,1,2,2,2,2.0,6,2,1.0
2,22,2468,246.9,1995,2,1,5,1,2.0,10,3,1.0
1,11,2107,235.4,1957,1,3,2,1,2.0,9,3,1.0
8,83,2772,353.9,1963,2,1,4,1,2.0,12,4,1.0
7,71,622,382.0,1954,2,1,3,1,2.0,11,3,1.0
3,33,1051,333.0,1978,2,1,4,2,2.0,12,4,1.0
5,51,2792,78.7,1991,1,1,2,1,2.0,10,3,1.0
4,41,1370,183.8,1969,1,1,5,1,2.0,5,2,2.0
6,63,1376,422.9,1965,1,1,5,2,2.0,11,3,1.0
3,33,2455,81.7,1999,1,2,1,1,2.0,8,3,1.0
1,11,2102,99.6,1962,1,2,2,1,2.0,11,3,1.0
2,21,1419,491.3,1996,2,1,1,1,2.0,8,3,1.0
4,41,3288,486.6,2020,1,1,5,1,,1,2,
6,62,2790,206.7,1968,1,1,5,1,2.0,9,3,1.0
4,42,3136,155.4,1978,1,1,5,1,2.0,7,2,1.0
7,71,1093,157.0,1959,1,2,3,1,2.0,7,2,1.0
4,41,649,364.6,2002,2,1,4,1,2.0,6,2,1.0
1,12,2101,179.5,2022,2,1,3,4,,0,0,
1,11,2845,257.0,1978,1,1,2,1,2.0,10,3,1.0
8,82,2982,466.8,1951,2,2,1,1,2.0,11,3,1.0
3,33,115,189.4,1949,2,3,1,1,2.0,10,3,1.0
6,62,1123,393.0,1949,1,1,5,1,2.0,12,4,1.0
7,73,649,231.1,1977,1,2,3,1,2.0,12,5,1.0
7,71,1112,55.8,1972,2,2,3,1,2.0,10,3,2.0
5,52,676,305.4,1946,2,1,3,1,2.0,9,3,1.0
3,32,2705,156.7,1988,1,1,3,1,2.0,11,3,1.0
6,61,653,165.4,1984,2,1,1,1,2.0,11,3,1.0
5,52,1532,55.6,1948,1,1,4,1,2.0,9,3,1.0
2,22,702,56.6,1973,1,2,2,1,2.0,10,3,1.0
2,22,2386,454.9,1970,1,1,5,1,2.0,7,2,2.0
1,13,1426,496.5,2000,1,1,1,1,2.0,7,2,1.0
6,62,1500,494.1,1960,1,2,3,1,2.0,8,3,1.0
6,62,2418,213.6,1955,2,2,2,1,2.0,7,2,2.0
8,83,1722,459.1,1977,2,2,1,1,2.0,10,3,1.0
4,42,2607,334.9,2010,2,2,1,1,1.0,8,3,
7,73,848,50.6,1998,1,1,4,1,2.0,7,2,1.0
9,92,1169,460.8,1980,2,1,2,1,2.0,12,4,1.0
6,62,2656,212.6,1983,2,1,4,1,2.0,9,3,1.0
7,73,3005,476.2,1941,2,1,4,1,2.0,12,5,1.0
1,12,1830,226.1,1963,1,1,4,3,2.0,11,3,1.0
7,73,1984,114.6,1965,2,2,1,1,2.0,12,4,1.0
2,22,490,95.1,1949,1,1,5,4,2.0,7,2,2.0
7,72,994,153.3,1991,2,3,3,1,2.0,10,3,1.0
8,82,1815,135.8,1976,1,1,5,1,2.0,10,3,1.0
2,23,1013,136.9,1962,2,1,4,1,2.0,12,4,1.0
3,32,3160,230.4,1958,2,1,5,1,2.0,9,3,1.0
9,91,2362,495.3,1944,1,1,3,1,2.0,8,3,1.0
6,61,1782,490.3,2002,1,1,4,1,2.0,8,3,1.0
8,81,1123,374.0,1984,2,2,3,1,2.0,10,3,1.0
4,42,1631,99.7,1949,1,1,5,1,2.0,9,3,1.0
4,43,2115,483.6,1943,2,2,1,4,2.0,8,3,1.0
2,22,1559,464.6,1985,1,1,2,1,2.0,12,4,1.0
7,73,1089,284.9,2006,2,2,2,1,1.0,12,4,1.0
6,62,3305,311.4,1939,1,1,4,1,2.0,10,3,1.0
3,33,901,429.4,1994,1,1,5,1,2.0,10,3,1.0
2,22,450,131.5,1946,2,2,1,4,2.0,12,4,1.0
5,52,1445,281.3,2004,2,1,3,1,2.0,11,3,1.0
5,51,1733,203.2,2008,1,1,5,1,1.0,8,3,
8,82,533,350.0,1971,2,1,3,1,1.0,9,3,1.0
3,31,94,71.2,1978,2,1,3,1,2.0,12,5,1.0
5,52,1400,491.5,1960,1,1,5,1,2.0,9,3,1.0
2,21,215,204.0,1947,1,1,4,1,2.0,12,5,1.0
7,72,31,344.5,1944,2,2,2,1,2.0,11,3,1.0
7,71,2187,168.2,2014,2,1,5,1,1.0,2,2,
3,33,1641,214.1,2014,2,1,5,2,1.0,2,2,
6,62,307,80.2,2005,2,1,5,2,1.0,11,3,1.0
9,93,1752,316.8,2003,1,1,2,1,2.0,9,3,1.0
1,11,2221,225.5,1953,2,2,3,1,2.0,7,2,1.0
5,52,1771,85.8,1957,2,1,3,4,2.0,5,2,1.0
3,33,2040,397.2,2006,1,1,5,1,1.0,11,3,1.0
1,11,2096,242.1,1986,2,2,4,1,2.0,8,3,1.0
5,51,2449,359.2,1978,1,1,4,1,2.0,11,3,1.0
9,91,548,387.7,1973,2,1,1,1,2.0,10,3,1.0
1,12,1799,437.1,1970,1,1,5,1,2.0,10,3,1.0
4,41,1129,351.8,1989,2,1,4,1,2.0,8,3,1.0
6,62,3034,122.7,2007,2,3,1,1,2.0,11,3,1.0
9,93,2411,114.1,1952,1,1,4,2,2.0,11,3,1.0
